Crop,Rainfall,Temperature,Nitrogen,Phosphorus,Potassium,pH,Yield
Peanut,634.474727746738,21.087949927318345,75.2914423038373,53.90772495464647,54.91351999285268,6.25182433117939,1.9176181376727763
Chickpea,656.2500503200436,29.78749203626586,32.90718303980056,55.07145738290177,38.74020059565886,7.401491052005842,1.790127842708278
Chickpea,460.4019806996291,22.565359840323207,34.26305303673978,36.94486231058674,32.06418469264941,6.474360332026869,1.7783733191008557
Green Gram,510.04809687292675,27.895540429510316,31.13830496369153,54.95637576847671,21.318168282657396,7.328190075813541,1.8221936717858052
Sunflower,599.4345482423008,31.763434900839925,44.07254359499547,46.08544590873862,59.71593862523673,7.275697550578472,1.9286477761704501
Wheat,639.9468580614158,24.721238422863998,87.85261463778181,40.33701567155571,49.17100558535898,7.040581116075792,3.330116368370709
Peanut,680.8581414966548,27.626751366641653,79.12086124764508,49.991117674588494,32.025404498377114,6.026473197436332,3.7802581374540347
Green Gram,591.1856998168905,27.687103457016995,29.297019095247997,53.49874189633999,49.65142593084835,6.348908856748194,2.232697349174932
Sugarcane,1124.0561627510833,23.54594488493129,142.84978714380094,62.17728652796381,53.96948198226206,6.206333224190663,89.92358891514601
Sorghum,360.668234156811,23.065779951442654,41.51626862229823,38.468182791070404,31.96150377222171,7.8646912433901095,3.348139090041293
Soybean,467.13350593345774,23.810463933074658,51.47883527293619,31.584299063942684,43.75339313840139,6.622340101540607,2.6254210813113317
Sunflower,311.84666614610705,29.857087837608336,53.2508109041239,37.26746951173635,46.17935256378516,7.359948086563627,3.162515047721123
Sorghum,620.5807229499515,30.444170726780094,48.897762181777715,37.45411565623968,30.429438549524097,5.958863683833943,3.074456282072564
Wheat,747.946695958502,11.04977379966466,67.69861789110507,39.03100877821726,24.24596032610711,6.306330019148748,2.7293984810575065
Cowpea,674.423550185639,29.542797112328948,28.17493326554004,50.296981954027565,32.78719448856766,6.700611371302563,1.3283176231633687
Sorghum,397.96998329167593,22.646532573459808,49.958777219981165,25.707057800355827,28.965423847396046,7.089009430285562,2.1796519618933186
Sunflower,540.5853535235523,31.314184692619538,54.38327741570606,41.3315246629192,44.12140453786613,6.63404588593497,3.0234855513075014
Chickpea,780.1622322048189,29.835245694556015,51.7423440462353,30.79244308529177,31.442579350038756,7.281063315457473,2.517716644800559
Sugarcane,1300.2315505980205,28.05796520629511,155.28521368402855,58.784965894107415,69.02251186357857,6.458770924660598,76.99354486546525
Black Gram,703.0126783283216,20.863275796166135,25.46625397052269,48.770339249287765,24.64173367235033,6.284438721882335,1.025668544495927
Black Gram,765.1843209763816,24.491093768905436,36.18221042325827,46.632806640948345,31.839490973314486,7.113290977177899,1.7680748476021158
Pearl Millet,474.3670526566559,29.6480170706365,46.351503397524226,20.77653795368559,38.432064969014746,6.154478034350191,2.500899761717271
Sorghum,605.1803423055944,34.35645314923582,70.85081515106141,35.03154810104449,26.97157375657683,7.2728211635467,3.0874493622871
Soybean,748.2277060214601,27.810876016497595,57.060750253212554,59.42656822407002,27.270586075870444,6.051761358098707,2.6262528205128652
Peanut,653.2794776425719,18.395585103069244,66.6270254985492,34.43652844309748,48.16306906688305,7.416397832494972,1.8684184747615462
Sorghum,540.8597307751828,34.27667368158005,73.66063599629027,20.246747749556697,35.419443710491926,7.110993476800797,3.7922071327333846
Chickpea,753.0348859211817,31.689747086256354,23.213932668726752,66.3979659047196,46.28018500423689,6.2487354110525875,1.853742945982087
Mustard,451.1097829813019,31.547568034118548,66.33944239814605,41.483658310639804,39.239365995064404,6.617413488244216,3.6910011754244674
Mustard,734.7089793118589,19.529837004143918,62.90446781417462,53.926018404452385,54.4268406501517,6.40353200676363,2.0238138871270577
Mustard,498.98510984707247,22.31340479917738,79.48101972591837,54.49168134295715,30.04735732753664,6.104762242440994,3.2407917681679055
Black Gram,608.4211619739278,23.46008313295623,37.23798369486161,37.05605190236908,25.592001163374004,6.201498093433908,1.9729425189194727
Black Gram,874.2416557305985,25.40792941156853,52.57481819765966,37.4255216720524,21.76946194840574,6.27409409890896,2.5183293699008944
Pearl Millet,594.0314938559804,33.33100211109445,47.629217990290336,38.25942808753572,22.1839089495483,6.909300919610101,1.3835625445409778
Wheat,551.0914150615978,14.151433042913203,73.68607670952876,37.569392003442374,34.336913560001776,7.00920688838363,2.75202285516088
Rice,1266.08075016587,31.6417098645703,106.61289113236828,53.67621503493611,31.255780331084544,5.8166025376580786,5.875359609885408
Chickpea,701.4924359324355,31.842762109225202,50.454558809350665,67.28513523516838,34.19695349564663,6.505544952352027,1.8589072426639526
Soybean,740.9299995383329,24.116929411838512,32.608952169670815,39.583881181773855,30.83631880545876,6.597707026210826,2.2216181167549123
Soybean,836.5387161458107,29.675242462770107,20.12338651922919,64.8216604287351,32.05425070044849,7.253131738543181,2.8500742336938236
Rice,1601.9091764308105,30.952042253650983,91.17870120735822,50.97793864118451,54.45155275952912,6.052644842698254,5.355055086750944
Peanut,734.9265339791752,25.20879602271149,66.40913641093222,30.093873289119017,49.14219773356925,7.4129065589526935,2.3054589296994785
Peanut,480.1028060668501,18.64055996816133,72.30231247419508,39.76575598372432,43.32918477808505,6.910144524475964,2.500412977099505
Cowpea,796.9801890901074,24.180007495991852,57.563390115345555,67.65910444582835,34.28365751807499,6.987508511436358,2.3989994660795144
Wheat,693.711097195323,14.407944598105601,67.80307820795237,24.294843346593986,35.60163286542162,6.857838937471009,4.642006526080252
Black Gram,415.87287384219974,25.975100677921244,23.483595639869066,63.29416444094841,49.889142188894745,7.480829412580867,1.933606090665651
Sugarcane,1446.2867003310562,21.735179627184035,166.2642110442131,62.04508067792504,60.58204105885066,7.129878781112394,99.58470614250407
Wheat,442.18787084488093,24.90042206448672,61.16887127168037,47.870104297019694,29.79502385168862,6.575234723459655,3.2008946169237795
Mustard,428.8142713380332,24.66823245079111,75.9004353495244,33.69294330451109,34.07269297303323,6.80181495435776,3.313536016120739
Wheat,718.2161858433025,14.992016763084449,68.95224867218136,37.27916257821114,47.71542502954887,6.097000542774646,3.3580644498953656
Sugarcane,1717.442734114586,31.04003731813596,138.1650504871604,82.10511013309727,78.09499724442064,7.284211517538454,108.50684891642665
Sorghum,403.63757942822565,24.364647539818325,44.45530089412314,26.804757079568688,31.84400974768559,5.970390929740253,3.855019191580009
Cowpea,583.8685129859203,30.23996370852342,58.16274475461098,53.076673667704426,20.050354743927475,6.092827404924405,2.071206080762411
Cotton,771.7018700085181,26.355477420945796,106.27685414181225,61.90072556713288,67.35700660841623,5.8157684117509305,2.8274855554344898
Cowpea,511.07077861795545,24.743748606072828,41.53171773325265,48.42411080477423,24.341023597750358,7.414334863016272,2.674433309121493
Green Gram,739.9904610804638,21.769104296100025,31.335713012775983,59.88239725391587,45.473824098994974,7.241626937348025,1.0686877310109184
Soybean,554.4457133947983,31.88402134376168,24.938560507730404,69.873944177529,41.19566803588836,6.717424120356259,2.6573746087507164
Green Gram,545.7475524549949,31.597948435846742,22.352503532511825,62.40840713177459,24.58106700209186,7.075149460255501,2.6961398978927447
Sugarcane,1810.418652184842,30.50611120489153,105.25663042303759,93.27159478367818,58.95101161926195,6.731256977402368,83.5084718312778
Cotton,961.4752176304419,32.727773691623646,119.46379289995096,51.917716381634946,43.49640590621157,7.194746715452924,3.480628599946307
Sunflower,495.68135735043546,19.005525092704758,69.07018401713367,38.47092249163455,57.69191358873818,7.0516630059806875,2.8700250795813735
Wheat,452.3602733713942,21.283997199454618,83.21534719045621,44.152153593478346,45.49429161874401,7.0643812973507565,3.643831250344105
Maize,730.8629636095791,23.302604886527853,84.1220859032428,56.402633041656024,32.34182207014245,7.108716886466481,3.586965204819714
Peanut,304.56625730628434,28.163405164971785,63.02728387771482,50.34953418049945,59.654525635785774,6.221408188826096,3.8759953860696506
Chickpea,739.7226327719543,22.018675022660375,22.253260343089025,44.22335415308439,34.216272647596796,7.417594794770391,1.2346936908405535
Black Gram,725.0489024016478,27.120708683176765,58.78907893555412,55.07890186385822,32.119819874689206,6.050989241735666,1.481710842201781
Green Gram,551.344804793537,27.15386575054127,26.89948012018113,59.8080093787228,43.27549428309385,7.4867459400965854,2.3414717861789294
Wheat,711.0923244466596,22.973436841912026,86.01243745747236,28.25648120768372,39.595864216637224,6.550984583924738,2.8000009640423142
Wheat,448.82062521343954,19.621139914034927,96.3391380041088,26.748051201483626,37.60551472894443,7.48102400346805,3.6987459151768087
Mustard,672.6796474104867,29.1208120010816,47.243863756644686,44.52574431895185,49.33789946945093,6.650484717991539,2.928557748445057
Wheat,530.0915898784945,20.70652219379848,94.48841953135276,36.12533200939518,32.15991545011131,7.051112864387181,3.484491362349319
Cotton,875.491752836348,32.18294388019528,89.31379574415013,50.75604463730571,53.38886157839947,7.2843728106250545,3.0801353849724036
Wheat,701.4032863169557,13.111956562736745,86.34329524564811,23.519782017319834,45.8601032791516,7.042823834493058,2.513310006907615
Green Gram,800.2564859177771,21.4765436386296,25.15263962003023,38.24919600863471,24.836307858188654,6.843744314351236,2.7029002123038284
Rice,1084.6103279287252,24.99773696101596,91.94311689244498,58.988284962868796,35.14809595563665,6.965654648228308,5.474478103222375
Sorghum,420.23999108721694,34.1932192384222,60.77772286671981,35.6560364802773,33.183151563123225,6.612300718945545,2.942678673014842
Mustard,456.468024561801,30.75096419307793,79.8718864775053,48.18516400565419,45.317710386925825,7.031895463530076,3.1565424915359035
Rice,1237.1003556008186,25.504589208463866,91.98836918356572,54.97883414072088,58.72268784065723,6.403216580510929,4.148119902427117
Soybean,538.6978593785021,28.74925285181219,36.880600474584,51.99394442289095,27.82023326645396,6.974653410579934,1.3266387492427136
Green Gram,441.6270380643773,23.050152719902307,37.013734561264314,57.78061483599065,36.07712958837216,6.105837069037201,2.465349797448511
Peanut,648.4014669268252,20.696783885376377,54.885690380228205,49.71954159016261,54.61524624632912,6.907417038426285,2.5492161814415417
Maize,626.544135786441,27.45340878668074,78.94709506105998,58.7406195411552,33.66241900409282,6.040250467130858,4.594410496428388
Peanut,574.1843924178975,18.923431028507686,65.60709955959742,40.8845845407051,40.005520458088284,6.409879503544379,3.6721384264174355
Sorghum,409.4587147529821,21.4692028288345,79.17940854095622,24.44451144019251,39.035657212883635,7.456834046647621,1.8087587314794094
Black Gram,764.1637074780162,23.67859464187864,52.853729965328625,49.58474400506632,35.86880356421326,7.050683303611256,2.730796698957633
Black Gram,535.5269834677388,21.1887938287768,21.91853140912873,42.71985559061477,42.55618744855299,6.271008726341719,2.6121699920489956
Peanut,784.0001418767399,25.443549928988542,63.78467913926278,55.48890048324717,44.30585606224316,6.191358304683801,1.523743672047897
Black Gram,756.6113306414011,27.890755217644724,25.706805699706273,52.70243100387525,28.021097120537895,7.377662465632922,2.278386979915199
Soybean,753.7512078044122,22.98933953150051,44.34811962194554,58.27147050433951,25.49313577390313,7.479369413338617,2.5969377974967034
Black Gram,543.4098306142649,31.431395866969083,40.823786539339125,58.738672399934444,47.714358675634095,6.343146156205096,2.27127049651625
Wheat,778.9818594028399,16.097721767117648,72.50947649635243,22.704217799308154,22.384246008849114,7.094929545075112,4.86216737131837
Maize,730.1266791147336,19.015021450228346,74.29254321536413,57.53561524487859,53.29214215727414,5.521389364632462,5.845190057694546
Peanut,554.3411811159604,28.231163128539897,59.1862379007951,45.45034461135906,59.938632773631994,7.332120800753042,3.2447048821429085
Chickpea,406.95013111936527,22.28220804729042,53.25589679059901,30.291610274958632,32.74936728982442,6.801487234417364,1.690121252003703
Mustard,630.5870553510948,30.886425387316102,79.96671673069355,58.348241491938694,50.52234305646873,6.063533972286137,2.6216301091880982
Maize,769.8088673656742,28.583166786764004,86.17582079164632,32.87740022777391,27.629283091774454,7.178817870219332,4.541053452043791
Rice,1422.722268816142,27.032758126883742,94.9313479571725,33.39700527592568,57.42135525026839,5.874647835251611,5.117358867468917
Sunflower,728.903080962097,22.060906352017014,59.324987320168326,37.94252363139375,30.06702923879602,6.946764680394999,2.4840536903117445
Sugarcane,1304.8197994314805,33.99667165716755,164.29736354613976,91.28636937343249,51.771456351658095,6.694585471143878,97.06492149011126
Green Gram,428.7483645817044,20.070693249898873,38.41415504472011,41.93402598914288,23.21492165442282,6.524582548702466,2.444867181571688
Chickpea,577.2661619218578,21.21605334557329,39.68184477017654,33.38975117477672,35.42955798622443,6.230565999568094,1.247685297028856
Green Gram,403.45522595804334,29.233371286687266,30.005390115408666,48.82794719796145,31.229284025568877,6.546743546743037,2.7843867716518345
Black Gram,805.7719270493153,21.304339914563528,37.54288275727023,63.57429845313928,24.85502901819521,6.53060666561601,1.86792030939177
Soybean,841.788132751413,28.51063321815115,24.42662572549792,41.39599056251535,24.010409949990958,6.631583654253825,1.6624270215779215
Rice,1160.3125010893107,25.591935393117417,99.17179940929975,49.957286860703384,37.97398860427565,6.131642984104169,5.150371018698087
Sunflower,640.8682410207426,19.784075830492583,70.0435962570884,53.410124901331926,41.99628073763667,7.088991834859117,3.3547330022428725
Cotton,772.1939548253445,21.645991760232885,66.47277509840411,30.846088268197647,36.22167955163734,6.750002328560668,3.034769902891482
Sorghum,320.8159347722241,32.44753640243496,57.18660204900459,31.94173645040863,20.16057780896552,6.700482534048457,2.2055584245534474
Wheat,704.3599588541745,13.716209488095323,66.09982899703043,35.33719506566083,27.48400359179202,7.150091407243385,4.660417014053664
Mustard,423.6771854249032,29.488531827987917,47.93649836596633,51.19382696957519,54.29857405343612,7.0517174310660735,2.7558348590713075
Maize,575.4675984160651,28.258463018345495,91.4453954378058,30.20541349819635,29.216141623484738,6.30256632027576,3.82158491739032
Sorghum,671.6393326109919,26.394544655568303,64.65869432677135,21.818708608202652,21.01910730903635,6.518242976162046,2.2661148663639805
Peanut,790.0621705927985,21.10485330750413,57.04303427910663,31.84049170684748,42.812184835346,6.077483232739828,1.7751373736047389
Soybean,540.2779703699005,24.2122941653358,36.72296799628992,42.79363539669103,21.426691826079402,6.061333693569927,1.104261274046164
Mustard,460.8198032229302,21.99443757987629,51.2063741411215,48.19565469788649,42.92722579497993,6.378394569624158,2.7282158688377818
Soybean,552.1783475262247,21.16264665147193,20.546463335442994,52.07072906805981,45.859228103676756,6.496817600286402,2.48258420541935
Soybean,771.4660099849414,27.066932904320545,44.18855231153735,39.53008879728566,28.278408395506432,6.876490824491337,1.1744623465417892
Wheat,452.1941620992381,21.13881155123954,64.81417388946979,37.596843682601346,47.36530495078296,6.9815327392974025,2.9760840012305882
Mustard,522.8849005904073,19.380923740925745,77.67272011833758,48.57031107162639,39.044292507771544,6.711297780159614,3.402470033653064
Black Gram,760.3847330572917,20.525733273729557,27.668269103232785,52.019827279926275,27.57576522788107,7.315613013796752,2.706876588554502
Sugarcane,1560.346051865266,25.210092987296697,136.60120252406762,81.49323192139188,55.871446770000894,6.65418864489766,88.96923709765262
Black Gram,865.6661635355808,26.046433132071957,20.87499593703005,53.966146491214225,40.90118683147884,6.193401354808245,1.0908904516071516
Cowpea,430.39669541414963,31.669687988800106,27.60763667247152,62.58134019300157,34.85077701911948,6.7987047791882125,2.0269753928711776
Wheat,466.2072880200891,21.260916871124323,75.36601679399567,43.381165204252355,32.02546878320389,6.407241283434532,2.9601658508852227
Maize,728.7591910892954,25.105353060071625,60.44306623904221,57.501955611054896,42.94784863248791,6.507635529454857,5.161737498456386
Pearl Millet,356.193559977161,24.864372259771287,58.33018817559321,31.043018418416885,23.422181937684037,5.13683739752097,1.7478985821548072
Rice,1639.6153431247135,31.536368005490452,91.11026016689776,33.989141792901194,56.20148527412593,5.577279958602933,6.440070984862925
Cotton,646.9806699023876,21.742772571898993,98.91873002683903,55.30731517230258,68.88874511990254,6.311404680521155,3.392855654738273
Sugarcane,1549.275072396086,30.831193864376647,140.83428822333795,80.5741016920266,66.23175702440041,6.085895146719611,108.95532936323055
Cotton,748.8382075242379,30.95715015738019,76.78138830217804,40.23948847401282,30.625539582189525,7.143293983838752,3.235963877710491
Sunflower,591.630607494871,28.11643071801049,67.52461564003855,58.369689133873145,37.72035506442766,6.939344461645621,3.010854224690754
Sorghum,626.7388118570593,23.309585562824797,50.751740099167414,31.633275990158417,36.154659220311245,7.382244244133372,1.8891036928828042
Sorghum,591.924761910099,26.50855344183445,45.93336758082155,29.58013774360583,29.919223514424793,6.648475281615332,3.538994969098869
Maize,575.5439685870945,23.886220599116836,96.47399961218485,47.664749509629225,25.73665563654607,5.825837297517852,3.533202807996404
Chickpea,743.6834127002287,22.25417620564587,25.740894398703777,47.05580122627432,33.6507247930313,6.967678136792617,1.805008591715005
Mustard,563.3892749894085,28.174704749183498,72.31970906608954,48.09880549454613,41.336253892777236,6.0310738732297215,3.566405620678366
Sunflower,715.258566455849,31.08548829415709,45.28716184149472,53.10352878650923,38.02969429104826,7.407897587426577,2.999092951668368
Sunflower,783.1803813926733,31.406647675359622,44.25355778407161,52.08394530823574,40.151697513324066,7.061183632369696,2.005804105461204
Green Gram,779.8358759390236,30.70868350067671,52.61859690044655,42.29539970509896,34.36725150522142,6.365713287769356,2.087052877128738
Pearl Millet,469.6200485547223,23.599981697467733,62.996996058382344,22.05630623469384,25.9347698245296,6.5346272487891515,3.1239117850002254
Maize,500.48416826774763,20.691752942562182,71.33375705299356,38.48840694992377,37.365846916569474,6.07369241455025,5.765072752810793
Peanut,492.37190368311957,30.379134789168212,72.91139480519732,33.37226014401479,35.086771843754065,6.165203480696556,1.7543406366643772
Pearl Millet,375.0577664129546,30.004057983595295,34.73403881802961,38.46639214824173,38.397472066403076,7.686759472862187,2.5903646785582364
Maize,671.4513615682145,22.018128776515557,69.06827437856543,39.883559199107445,56.2591143202377,6.8743214354152045,4.874274816011545
Pearl Millet,371.9349891423491,23.350993316800984,66.64937421657169,33.2346343054045,38.65763668200388,7.4321582445573355,2.836005369104237
Wheat,715.5424505537115,22.925709627542076,99.12197683711139,43.33352118488865,24.397672635374068,6.221670274331416,3.6167384818446537
Sunflower,692.7730470014335,24.69804818485004,42.69254538809181,47.335286384996735,58.787559433290596,6.4177142137065655,1.7261175461682194
Maize,572.7489345298272,22.620208771760055,75.96578899555149,39.834122448005516,49.26972921229683,6.327888691451298,5.38050477139512
Soybean,469.11063865624715,31.32836320882626,56.86419613537434,45.327408438521516,36.480177826531744,6.808120860164284,1.985202812142289
Black Gram,810.7020990182255,24.615527041281855,43.23855749217303,46.873630442305185,37.33629318548573,7.040248429156379,2.4965669992466863
Mustard,343.6251097738484,23.06393203169201,48.1311866622881,55.5178532787758,40.87195326947595,6.710889525237856,1.8339816987682898
Wheat,423.8309559564648,15.24021301726161,93.95005996505293,46.003175253863674,44.57031357422827,6.44204593219297,2.860350605757019
Cotton,886.0502710958847,33.97012649993828,85.26461820714059,38.42949474687034,38.983487801511785,7.367488401714737,1.7344716185637112
Mustard,651.9814280535153,23.28445096510009,41.05387529615239,58.9473957772647,41.15052693801,7.052102645181229,3.156868300989402
Wheat,590.7306278867637,18.90888469708826,66.32692784970574,24.40660015461837,24.238324779047062,6.367568706092223,2.5311942504566747
Cotton,1069.597881224352,22.245758373150718,70.94547069211217,59.742317539487004,59.92428497298063,7.24640981385048,2.099015391918786
Chickpea,761.2787102808691,25.32768363786312,45.79388609386892,30.528376783957796,23.337999989663214,6.090001198066292,2.2849085633772477
Cowpea,775.5664645641305,26.039545073540403,20.434703050968253,63.30720377672337,40.39710632299824,7.313964770596063,2.1083118425519283
Cotton,680.6380521014717,28.580977004230668,78.36203755856431,39.09259421338744,67.25800936126728,6.179569020366712,1.6838730502352273
Chickpea,888.9631418551245,21.501600272339708,28.474569738031153,54.76175041675473,26.567192388837995,6.275540659083108,2.491991474866679
Black Gram,702.5417023960985,20.9265108838581,47.69706382406834,49.09665057456185,39.580998564189116,6.607649812406901,1.7609401220802121
Rice,1803.3392606040695,29.17317756558787,87.78922357258783,33.252026462048306,32.33425729633159,6.404785250635414,6.039827823686712
Rice,1239.5299172565856,25.302083226535792,84.25858171740745,36.35729840333255,30.329310392555914,6.864530522105695,4.0632314283778825
Sorghum,555.3555844104346,20.485501875020766,50.76672049911003,39.53326293380898,31.295936263333935,6.90934830506321,3.47556425787149
Rice,1048.048900921496,24.74568748137409,92.34419435515366,59.41624880358185,52.55038290077496,6.938108534345065,5.000648249571406
Soybean,775.9211353609014,28.708257498368972,58.95402971789744,58.1062724216838,22.92139507785101,6.610929841881743,2.4829026833709835
Wheat,600.8708471283147,21.625902781283855,60.94741242741809,43.88207891183609,34.30859102003832,7.303218526974623,2.5935207175113146
Maize,560.6151243519007,23.55727467644985,104.26019364072111,28.26518027744174,50.14619475681299,7.268804136151779,5.422428101631844
Peanut,370.4313135475878,28.05976349305107,79.73666517843823,45.04859749592113,59.76836615697756,6.913108389653954,2.8082177178976533
Sunflower,470.7076446990676,28.994926019286858,53.56082835520553,40.80949067103954,55.67857659015233,6.646352168619777,3.726699827476637
Sunflower,641.4367377297367,21.347548789705996,79.88037991833306,48.2063113320615,58.74046954938801,6.850351292205486,3.986011320678942
Wheat,721.8905777184419,12.13933781903058,94.81829920695492,36.41408157368012,49.06841355503716,7.172168276032077,2.7179192099517633
Wheat,581.9231430104932,12.545764587900337,71.82432715936676,22.044855195310113,37.29534872546679,6.530052715047031,2.6778348009881796
Mustard,685.9702552137567,21.611217393025804,58.93043815448396,37.68078910480731,56.299736077050575,6.9754381245839685,1.851118108999533
Wheat,788.6722581646843,17.323884931161178,74.53888441890575,28.598752036900642,32.27099691115341,6.92952525523089,4.2014619545821885
Green Gram,583.3661329466076,30.13802772384571,58.08179834891719,44.94732382401542,40.46602690514793,6.7589136449630445,1.5256548654646964
Sugarcane,1991.2481507849366,20.640133614161652,197.74316373755542,52.852933757395505,89.5295319128099,7.049617944150064,93.64802420494391
Maize,841.2239137449801,21.487927202208787,67.91029020031307,38.974814712137146,27.554253695955833,6.276445997866375,4.38683571672031
Wheat,539.5751847799945,17.027330470362806,81.40463021401361,44.54869236011497,23.273571525325448,6.270410039258504,2.7708708293262934
Sugarcane,1396.944878758614,26.496715940475948,140.152047074378,53.22357651490154,67.1211771653735,6.906554130684156,72.75811122460253
Mustard,538.1097343352676,21.897250878543414,41.531293554628256,34.67223352533586,44.09902635488967,6.960324572922328,2.3004665480592577
Rice,1987.8107428630992,30.193644188659476,82.49601034416546,54.256007454132906,53.68677387314507,6.967841235623617,4.140262493209783
Sorghum,647.2082406966172,34.289675141716344,67.34685761419544,25.396962203394068,32.713745858685016,5.70897820855934,1.6731476238724832
Chickpea,440.85455573475656,30.48531067778528,38.056837281968924,46.78887442492781,26.42314709789553,7.339610084065578,1.3681565795920654
Rice,1092.4412600320322,31.21313389709796,93.68076591592006,52.59528151830397,34.935998439477075,6.023914388663415,4.757303233779041
Green Gram,667.7531454296055,29.40628869778119,58.62359335919919,47.47135947784554,47.37793453624131,6.855475303409301,2.646031394748859
Black Gram,791.5361869848493,27.16554366337299,23.112348533488415,56.71849953487198,38.495371225018175,6.485598862142074,2.9727358940765827
Mustard,671.4181737051715,28.314070003209803,52.660611574109424,34.515188387744374,43.759772017706794,6.221229879179362,3.6607533714996245
Wheat,716.8067275583032,20.10917966139167,70.51210776588073,41.668581143843426,49.647158187007676,7.4149856176135405,4.643167669432557
Peanut,524.6643254120513,31.572405160198198,43.897842179681646,36.55868315973301,59.37095966659269,6.630264163350084,2.8652155692574457
Maize,740.3773438261645,20.593647421725294,70.4881539763424,31.69056507953299,48.78698848328944,7.410208910917804,4.110769245336488
Soybean,408.09563436338476,30.759858963516244,40.08340800376281,64.71032593391698,40.97951438258528,6.973367515940757,1.911994970054235
Chickpea,575.8644891985178,29.93823032460812,37.033967829695285,68.9628063932303,30.07479841561168,7.389523288337296,1.9176471297202051
Soybean,488.44758031052936,27.13870172166739,41.71051515217905,45.262532915183286,45.35274825832373,7.032825984212925,1.8749873434619193
Pearl Millet,495.7324178303165,34.19271993657024,66.2353106907002,21.984501331353666,21.752403647592626,7.511703538234801,1.406167262003843
Rice,1616.260371599322,27.290237313728053,99.85619716344586,52.551802759727615,57.81686727957437,5.649553108590005,4.832310069427524
Cowpea,802.9353224956823,28.01252162068228,54.068210250330225,38.47484505858402,43.306407583049655,6.827381868449001,1.2290022104316984
Cotton,828.7019697232995,21.86660841300491,118.05696612317169,66.56117274282786,46.51738968729781,7.551044938058768,2.9076699135398143
Mustard,497.9042776212287,31.154635334350267,71.28784216163652,45.22682442149619,38.02827422610085,6.988022762512777,2.2684917159096183
Sugarcane,1795.1382093827256,26.220747866477907,124.15544390988167,95.00936266372318,70.72783300007679,6.023295097346382,69.20252090268289
Soybean,820.3848124172799,26.227558954361175,49.64981722830107,42.69883851262627,25.11232255976511,6.8582811690065535,1.860039371875392
Black Gram,886.7451615309803,22.31192484047424,45.777374325191296,63.14199598180681,44.03994938700058,6.866780423698229,1.257740928819652
Peanut,495.20584857968845,28.193577888846708,56.12476077800136,39.54374839006597,34.75330966056919,6.346454256395749,3.2750621550003434
Maize,701.7028186272762,25.57729282172922,99.21406469941593,54.50607543197286,46.95614335748023,6.020460245569614,4.6587165257123075
Soybean,501.8812883394004,21.11918488374116,37.49684155331198,55.15576504767901,37.798645754094856,6.041727501356225,2.415151827688105
Sugarcane,1972.3998835591415,28.576907521009986,102.52898763294489,86.70845818912537,99.17070957038784,6.951694726550971,106.65538490926684
Maize,595.8887536898932,28.774910887040665,74.8461253173012,43.73960271042576,33.58390461967097,7.060057905422112,5.358144597219831
Sunflower,430.23986167929206,18.724484129618908,43.31853477209088,34.31308588998869,30.694224679109432,7.477196759499847,3.6673476156484193
Wheat,583.6510894513101,18.93841662883956,64.28306613619189,28.473891152887344,46.838143657288185,6.13916571152264,3.7356126279500055
Soybean,856.3595646557058,22.495669459474104,24.02686878771691,61.817658252107194,32.4123538449949,6.72977594240625,2.251365513746629
Sorghum,574.934564292154,25.628815541756918,52.54339743660444,38.166047997903604,36.17098110334629,5.949516089609917,1.5253507290713149
Maize,763.8665573814328,25.57456081569089,102.74044634083303,29.102249884285445,36.998365817821664,6.193567447124585,5.984748146250956
Cowpea,673.2413858362085,21.90065922037499,49.66787316039235,67.06332716989327,25.78535778957101,6.044332864164794,1.046076350182219
Black Gram,780.4804874671474,22.595678347367727,34.59562573277606,65.94289488105707,20.884928553001522,6.20784753061564,1.1668855209312423
Mustard,769.9240517861405,21.746267451579353,59.26299488521741,58.596880829029494,40.45660139055928,6.827245671137324,2.2358021934897403
Mustard,704.505865632749,24.10486785454446,77.85382699964705,57.67044295215329,37.50279445341815,6.2968146654262105,3.615089444207305
Mustard,440.5413819919203,23.499562944773764,63.3459302166561,52.9934660168541,39.34755388624663,7.191149289226143,3.8844051868107234
Green Gram,616.7358356820693,25.353892811274886,43.85319135996082,40.86695695397025,29.562460621351963,6.16133866765308,1.766091695864692
Sorghum,526.8568138865098,25.60940730175689,65.30793870071818,21.28532505771568,23.34498105785991,5.584400027209845,2.778392025326633
Cowpea,604.9041326845942,27.24658514499841,55.09008367213546,68.0151232973174,35.914945606645944,6.597460002041682,1.2292999055967364
Sunflower,461.3405809901163,29.072549213489953,54.309780670797274,32.17920993607882,49.7086383488015,6.557946426552232,3.4487863837639408
Wheat,403.8531998353873,20.32438621046778,88.67210487391633,26.41317281098141,37.02407757831501,6.482341858358055,3.08162185478286
Wheat,554.2363532889314,19.02702866630724,81.09049445911151,23.087605810379692,28.341454055070642,6.911856561298717,4.708400309224174
Cotton,969.9414763776729,28.60922596149117,98.77620686072862,57.285276876747965,47.408222650820996,7.533486185970183,1.8963008254337794
Rice,1802.725192114221,27.9892077473874,119.61038865876658,42.6371173827184,33.722780373569975,5.756709593550458,4.4806242791825035
Chickpea,518.2109586015858,20.25522437259885,20.713451994558156,61.332225458652694,37.2727622064847,6.006970523800438,1.9235436958725127
Maize,836.6571455206083,22.83372947904541,104.79147625471167,57.13120690333083,26.369208557968175,6.78955133283544,3.2083623439794784
